src_port,dst_port,protocol,duration,pkt_count,total_bytes,mean_pkt_len,max_pkt_len,mean_iat,bytes_per_sec,label
3702,3702,17,0,1,1290,1290.0,1290,0,0,0
5050,5050,17,1.9551749229431152,6,1704,284.0,284,0.39103498458862307,871.533273061306,0
5050,5050,17,2.1569011211395264,6,1704,284.0,284,0.4313802242279053,790.0223071420858,0
3702,3702,17,0,1,1290,1290.0,1290,0,0,0
5050,5050,17,0.002184629440307617,3,852,284.0,284,0.0010923147201538086,389997.49077812943,0
52189,5355,17,0,1,79,79.0,79,0,0,0
3702,3702,17,0,1,1290,1290.0,1290,0,0,0
5050,5050,17,0.0017478466033935547,3,852,284.0,284,0.0008739233016967773,487456.964670577,0
3702,3702,17,0,1,1290,1290.0,1290,0,0,0
3702,3702,17,0,1,1290,1290.0,1290,0,0,0
5050,5050,17,0.01303410530090332,3,852,284.0,284,0.00651705265045166,65366.97228776821,0
3702,3702,17,0,1,1290,1290.0,1290,0,0,0
52911,5355,17,0,1,79,79.0,79,0,0,0
3702,3702,17,0,1,1290,1290.0,1290,0,0,0
5050,5050,17,0.0012547969818115234,3,852,284.0,284,0.0006273984909057617,678994.3013490405,0
3702,3702,17,0,1,1290,1290.0,1290,0,0,0
443,46289,6,0,1,66,66.0,66,0,0,0
3702,3702,17,0.0009179115295410156,2,1674,837.0,845,0.0009179115295410156,1823705.1677922078,0
5050,5050,17,0.0013349056243896484,3,852,284.0,284,0.0006674528121948242,638247.3670298267,0
5050,5050,17,0.0014357566833496094,3,852,284.0,284,0.0007178783416748047,593415.3118565261,0
3702,3702,17,0,1,1290,1290.0,1290,0,0,0
5050,5050,17,0.0023529529571533203,3,852,284.0,284,0.0011764764785766602,362098.18705035973,0
3702,3702,17,0,1,1290,1290.0,1290,0,0,0
3702,3702,17,0,1,1290,1290.0,1290,0,0,0
3702,3702,17,0,1,1290,1290.0,1290,0,0,0
5050,5050,17,0.07621431350708008,2,568,284.0,284,0.07621431350708008,7452.668322561673,0
5050,5050,17,0.0013523101806640625,3,852,284.0,284,0.0006761550903320312,630032.970380818,0
443,54447,17,0.08570170402526855,11,4406,400.54545454545456,1292,0.008570170402526856,51410.879749846295,0
5050,5050,17,0.0012516975402832031,3,852,284.0,284,0.0006258487701416016,680675.6205714286,0
5050,5050,17,0.006318092346191406,3,852,284.0,284,0.003159046173095703,134850.83049056603,0
5050,5050,17,0.001657724380493164,3,852,284.0,284,0.000828862190246582,513957.5734215446,0
5050,5050,17,0.0033528804779052734,3,852,284.0,284,0.0016764402389526367,254109.86332930386,0
5050,5050,17,0.0021812915802001953,3,852,284.0,284,0.0010906457901000977,390594.2734725107,0
62387,5355,17,0.10893511772155762,2,158,79.0,79,0.10893511772155762,1450.4046381429919,0
57621,57621,17,0,1,86,86.0,86,0,0,0
1900,1900,17,0.09398841857910156,4,1615,403.75,444,0.03132947285970052,17182.96811900075,0
5050,5050,17,0.001218557357788086,3,852,284.0,284,0.000609278678894043,699187.4404226178,0
5050,5050,17,0.0014691352844238281,3,852,284.0,284,0.0007345676422119141,579932.9776046738,0
5050,5050,17,0.0012199878692626953,3,852,284.0,284,0.0006099939346313477,698367.5997654876,0
1900,1900,17,0.002601146697998047,4,1615,403.75,444,0.0008670488993326823,620880.0146654445,0
0,0,2,9.82498836517334,2,120,60.0,60,9.82498836517334,12.213754921620497,0
5353,5353,17,4.326145887374878,3,252,84.0,84,2.163072943687439,58.25046278153014,0
56166,5355,17,0.10200190544128418,2,158,79.0,79,0.10200190544128418,1548.9906714629979,0
5353,5353,17,0,1,87,87.0,87,0,0,0
3702,3702,17,0.0008187294006347656,2,1674,837.0,845,0.0008187294006347656,2044631.594641817,0
1740,1740,17,0,1,60,60.0,60,0,0,0
1740,1741,17,0,1,60,60.0,60,0,0,0
1740,1742,17,0,1,60,60.0,60,0,0,0
1740,1743,17,0,1,60,60.0,60,0,0,0
59827,5355,17,0.10422134399414062,2,158,79.0,79,0.10422134399414062,1516.004245818235,0
43845,1900,17,0,1,167,167.0,167,0,0,0
55540,5355,17,0.09530019760131836,2,158,79.0,79,0.09530019760131836,1657.9189128335477,0
3702,3702,17,0.0012471675872802734,2,1674,837.0,845,0.0012471675872802734,1342241.4253488816,0
55004,1900,17,0,1,143,143.0,143,0,0,0
55499,5355,17,0.09996199607849121,2,158,79.0,79,0.09996199607849121,1580.6006902456884,0
5050,5050,17,1.8308770656585693,2,148,74.0,74,1.8308770656585693,80.83557480510805,0
64214,5355,17,0.11109519004821777,2,158,79.0,79,0.11109519004821777,1422.2037869634546,0
3702,3702,17,0.0009167194366455078,2,1674,837.0,845,0.0009167194366455078,1826076.6959687907,0
60884,5355,17,0.31401729583740234,2,158,79.0,79,0.31401729583740234,503.1569983387544,0
39620,3702,17,0,1,1253,1253.0,1253,0,0,0
3702,3702,17,0.004230976104736328,2,1674,837.0,845,0.004230976104736328,395653.3808182126,0
52383,5355,17,0.07803559303283691,2,158,79.0,79,0.07803559303283691,2024.7171048410503,0
443,52192,17,0.31204676628112793,34,38593,1135.0882352941176,1292,0.009455962614579634,123676.97464049651,0
443,11077,6,0.05246758460998535,7,5161,737.2857142857143,4410,0.008744597434997559,98365.49630336491,0
5353,5353,17,8.092018604278564,6,1737,289.5,425,1.618403720855713,214.6559573011338,0
5353,5353,17,7.883222818374634,8,2250,281.25,425,1.1261746883392334,285.4162633530516,0
5353,5353,17,4.012526750564575,3,252,84.0,84,2.0062633752822876,62.803319620122856,0
5353,5353,17,4.011753797531128,3,252,84.0,84,2.005876898765564,62.81542006767295,0
5050,5050,17,1.9643635749816895,2,148,74.0,74,1.9643635749816895,75.34246810770739,0
5050,5050,17,1.9492559432983398,2,148,74.0,74,1.9492559432983398,75.92640694970457,0
64299,5355,17,0.20723962783813477,2,158,79.0,79,0.20723962783813477,762.4024499957434,0
63395,5355,17,0.06782841682434082,2,158,79.0,79,0.06782841682434082,2329.4071629178925,0
3702,3702,17,0.0007832050323486328,2,1674,837.0,845,0.0007832050323486328,2137371.3534246576,0
443,6381,6,1.1041641235351562,17,8108,476.94117647058823,5862,0.06901025772094727,7343.111252375194,0
0,0,2,0,1,60,60.0,60,0,0,0
51628,5355,17,0.10093235969543457,2,158,79.0,79,0.10093235969543457,1565.4047966060457,0
64858,5355,17,0.10569238662719727,2,158,79.0,79,0.10569238662719727,1494.9042692857756,0
443,44871,6,0.4125044345855713,5,426,85.2,153,0.10312610864639282,1032.7161705012632,0
443,50235,17,0.6746134757995605,5,1994,398.8,691,0.16865336894989014,2955.7666301235467,0
1900,1900,17,0.45320653915405273,2,828,414.0,414,0.45320653915405273,1826.9815822726875,0
5050,5050,17,1.8008997440338135,2,148,74.0,74,1.8008997440338135,82.18114333699477,0
443,49901,6,0.03587913513183594,4,291,72.75,93,0.011959711710611979,8110.563393758971,0
3702,3702,17,0.00091552734375,2,1674,837.0,845,0.00091552734375,1828454.4,0
60018,5355,17,0.06229519844055176,2,158,79.0,79,0.06229519844055176,2536.3110473238035,0
55574,5355,17,0.10254907608032227,2,158,79.0,79,0.10254907608032227,1540.7257289792199,0
5353,5353,17,0,1,84,84.0,84,0,0,0
57621,57621,17,0,1,86,86.0,86,0,0,0
443,44741,6,0,1,66,66.0,66,0,0,0
5353,5353,17,0,1,84,84.0,84,0,0,0
56961,5355,17,0.10896611213684082,2,158,79.0,79,0.10896611213684082,1449.992083791903,0
443,63447,17,29.998709440231323,55,8273,150.4181818181818,1494,0.5555316563005801,275.77853028920856,0
443,3418,6,0.3639695644378662,16,1145,71.5625,212,0.02426463762919108,3145.8674347356446,0
5353,5353,17,0,1,103,103.0,103,0,0,0
58118,5355,17,0.10334610939025879,2,158,79.0,79,0.10334610939025879,1528.84323301766,0
3702,3702,17,0.0006754398345947266,2,1674,837.0,845,0.0006754398345947266,2478385.0674196966,0
443,21594,6,0,1,66,66.0,66,0,0,0
443,44276,6,0.23658323287963867,2,186,93.0,126,0.23658323287963867,786.1926550586414,0
443,16861,6,0.03151440620422363,2,138,69.0,78,0.03151440620422363,4378.949712893684,0
53265,5355,17,0.09613466262817383,2,158,79.0,79,0.09613466262817383,1643.5278980601065,0
5050,5050,17,21.58515763282776,3,858,286.0,286,10.79257881641388,39.74953598185041,0
5050,5050,17,2.0464022159576416,2,148,74.0,74,2.0464022159576416,72.32204834705058,0
5050,5050,17,1.9068284034729004,2,148,74.0,74,1.9068284034729004,77.61579370773379,0
3702,3702,17,0.0010538101196289062,2,1674,837.0,845,0.0010538101196289062,1588521.4696832579,0
58671,5355,17,0.10277748107910156,2,158,79.0,79,0.10277748107910156,1537.3017351767653,0
55940,5355,17,0.10678243637084961,2,158,79.0,79,0.10678243637084961,1479.6440816472343,0
443,49827,17,0.18591785430908203,20,14561,728.05,1292,0.009785150226793791,78319.53555032342,0
443,1806,6,0.21262574195861816,21,13918,662.7619047619048,4290,0.010631287097930908,65457.73748650227,0
3702,3702,17,0.0012845993041992188,2,1674,837.0,845,0.0012845993041992188,1303130.0846325166,0
37020,37020,17,120.41211581230164,20,3320,166.0,166,6.337479779594823,27.571976271683614,0
5353,5353,17,3.991973638534546,3,252,84.0,84,1.995986819267273,63.12666936661166,0
61237,5355,17,0.09893536567687988,2,158,79.0,79,0.09893536567687988,1597.0022339233428,0
56029,5355,17,0.10425925254821777,2,158,79.0,79,0.10425925254821777,1515.4530282761066,0
3702,3702,17,0.0024721622467041016,2,1674,837.0,845,0.0024721622467041016,677140.0227601505,0
138,138,17,0,1,243,243.0,243,0,0,0
443,54447,17,0.014669656753540039,4,356,89.0,158,0.004889885584513347,24267.779811145963,0
12223,12223,17,9.930121183395386,3,1107,369.0,369,4.965060591697693,111.47900207412029,0
443,50658,17,0.8833425045013428,394,488586,1240.0659898477156,1292,0.0022476908511484548,553110.4837707459,0
443,60991,17,0.5892951488494873,31,29204,942.0645161290323,1292,0.019643171628316244,49557.50960620759,0
5353,5353,17,0.9361715316772461,2,226,113.0,113,0.9361715316772461,241.40875080349656,0
3702,3702,17,0.0033080577850341797,2,1674,837.0,845,0.0033080577850341797,506037.1096216216,0
58792,5355,17,0.08865475654602051,2,158,79.0,79,0.08865475654602051,1782.194279874679,0
63169,5355,17,0.09845304489135742,2,158,79.0,79,0.09845304489135742,1604.825936814371,0
443,56805,17,0,1,66,66.0,66,0,0,0
57661,1900,17,3.062269687652588,4,848,212.0,212,1.0207565625508626,276.91878459275824,0
56004,5355,17,0.10358572006225586,2,158,79.0,79,0.10358572006225586,1525.306769167031,0
63711,5355,17,0.19875717163085938,2,158,79.0,79,0.19875717163085938,794.9398691054258,0
443,42801,6,0,1,66,66.0,66,0,0,0
3702,3702,17,0.0023946762084960938,2,1674,837.0,845,0.0023946762084960938,699050.6666666666,0
56873,5355,17,0.1024332046508789,2,158,79.0,79,0.1024332046508789,1542.468582707222,0
49507,5355,17,0.0907292366027832,2,158,79.0,79,0.0907292366027832,1741.4452707425646,0
443,61148,17,23.76987314224243,249,211222,848.281124497992,1292,0.09584626267033239,8886.122308521226,0
0,0,2,9.743346691131592,2,120,60.0,60,9.743346691131592,12.316096696961853,0
5050,5050,17,1.9446759223937988,2,148,74.0,74,1.9446759223937988,76.10522570661512,0
3702,3702,17,0.0025501251220703125,2,1674,837.0,845,0.0025501251220703125,656438.378459237,0
54616,5355,17,0.10770225524902344,2,158,79.0,79,0.10770225524902344,1467.0073494253281,0
0,0,2,0,1,60,60.0,60,0,0,0
55846,5355,17,0.1047520637512207,2,158,79.0,79,0.1047520637512207,1508.3235054465338,0
443,49664,17,39.01015043258667,61,21599,354.08196721311475,1292,0.6501691738764445,553.6764088445434,0
12223,12223,17,10.030569553375244,3,1131,377.0,377,5.015284776687622,112.75531204700368,0
443,51980,17,1.5716040134429932,119,117355,986.1764705882352,1242,0.013318678080025365,74672.11778296773,0
443,61540,17,0.1400926113128662,13,8432,648.6153846153846,1242,0.011674384276072184,60188.75600204904,0
443,62603,17,0.04695701599121094,8,4546,568.25,1242,0.0067081451416015625,96811.94394573297,0
1900,1900,17,0.0037195682525634766,4,1615,403.75,444,0.0012398560841878254,434190.177552721,0
56689,5355,17,0.10350298881530762,2,158,79.0,79,0.10350298881530762,1526.5259661432358,0
443,64611,17,0.13531994819641113,9,5351,594.5555555555555,1242,0.01691499352455139,39543.319897176225,0
51194,5355,17,0,1,79,79.0,79,0,0,0
443,63611,17,0.09640216827392578,10,4458,445.8,1292,0.010711352030436197,46243.77314141564,0
443,56400,17,0.37473320960998535,10,4051,405.1,1292,0.041637023289998375,10810.357598719895,0
443,35361,6,0.34271812438964844,15,1084,72.26666666666667,211,0.02447986602783203,3162.949149335218,0
3702,3702,17,0.0012061595916748047,2,1674,837.0,845,0.0012061595916748047,1387876.041905515,0
443,59062,17,0.09929156303405762,10,8937,893.7,1494,0.011032395892673068,90007.64744668744,0
443,22042,6,0.009122133255004883,4,757,189.25,544,0.0030407110850016275,82984.97498758527,0
443,62042,17,0.16927886009216309,10,8901,890.1,1494,0.018808762232462566,52581.875818125736,0
443,29558,6,0.17047834396362305,36,200211,5561.416666666667,28854,0.004870809827532087,1174407.231705168,0
0,0,2,9.729594230651855,3,180,60.0,60,4.864797115325928,18.500257640029094,0
443,44871,6,10.871993064880371,12,1034,86.16666666666667,154,0.9883630058982156,95.10675676754376,0
0,0,2,9.551805019378662,2,120,60.0,60,9.551805019378662,12.563070514582794,0
443,9598,6,7.512899398803711,5,1072,214.4,793,1.8782248497009277,142.6879215460673,0
5353,5353,17,4.021700620651245,3,252,84.0,84,2.0108503103256226,62.66005945494594,0
443,33186,6,1.0399458408355713,30,2391,79.7,212,0.03586020140812315,2299.1581927755865,0
443,30267,6,1.8290901184082031,32,19568,611.5,2958,0.059002907045425906,10698.215360230248,0
443,46289,6,0,1,60,60.0,60,0,0,0
443,14326,6,0.5727682113647461,9,5133,570.3333333333334,2958,0.07159602642059326,8961.740365739746,0
51443,5355,17,0,1,79,79.0,79,0,0,0
61499,5355,17,0.09920358657836914,2,158,79.0,79,0.09920358657836914,1592.6843519430893,0
443,17279,6,0,1,66,66.0,66,0,0,0
53,53771,17,0,1,74,74.0,74,0,0,0
3702,3702,17,0.011101961135864258,2,1674,837.0,845,0.011101961135864258,150784.17042843337,0
443,1839,6,0,1,66,66.0,66,0,0,0
443,31337,6,1.0525484085083008,12,6606,550.5,1506,0.09568621895530006,6276.195894269791,0
443,64060,17,0.07479548454284668,10,8896,889.6,1494,0.00831060939364963,118937.66120204644,0
5353,5353,17,0,1,103,103.0,103,0,0,0
61770,5355,17,0.10837697982788086,2,158,79.0,79,0.10837697982788086,1457.8741744873132,0
443,52582,6,0,1,66,66.0,66,0,0,0
61598,5355,17,0.10765957832336426,2,158,79.0,79,0.10765957832336426,1467.5888802521056,0
54638,3702,17,0,1,1253,1253.0,1253,0,0,0
443,64063,17,30.647759675979614,44,7518,170.86363636363637,1494,0.712738597115805,245.30341139069563,0
12223,12223,17,9.893945932388306,3,1131,377.0,377,4.946972966194153,114.31232874414822,0
12223,12223,17,10.401331901550293,3,1131,377.0,377,5.2006659507751465,108.73607444748755,0
5353,5353,17,7.8860204219818115,7,2170,310.0,427,1.3143367369969685,275.1704768543655,0
58241,1900,17,2.9718399047851562,4,860,215.0,215,0.9906133015950521,289.38301777806305,0
5353,5353,17,4.532282590866089,3,252,84.0,84,2.2661412954330444,55.60112260163471,0
443,50099,17,1.9140300750732422,18,4788,266.0,1292,0.11259000441607307,2501.5280910968877,0
5353,5353,17,4.512003421783447,2,168,84.0,84,4.512003421783447,37.23401431588345,0
443,3418,6,4.276351451873779,136,9873,72.59558823529412,350,0.031676677421287255,2308.743823119104,0
55004,1900,17,0,1,143,143.0,143,0,0,0
443,44741,6,0.5291249752044678,12,1385,115.41666666666667,236,0.04810227047313343,2617.5290619476045,0
443,21594,6,2.295985698699951,30,188108,6270.266666666666,36354,0.07917192064482591,81929.08174755261,0
5050,5050,17,0,1,74,74.0,74,0,0,0
53,51321,17,0,1,88,88.0,88,0,0,0
5050,5050,17,3.0055205821990967,2,572,286.0,286,3.0055205821990967,190.3164474693019,0
443,1330,6,2.890876293182373,35,23441,669.7428571428571,2958,0.08502577332889333,8108.6140058229075,0
3702,3702,17,0.0006568431854248047,2,1674,837.0,845,0.0006568431854248047,2548553.5012704176,0
53,64800,17,0,1,69,69.0,69,0,0,0
443,39503,6,0.7990434169769287,8,5079,634.875,4410,0.11414905956813268,6356.350471186785,0
443,60121,17,0.715080738067627,20,8579,428.95,1242,0.03763582831934879,11997.246665017374,0
443,16861,6,0.021309852600097656,2,138,69.0,78,0.021309852600097656,6475.8777355113,0
53,57112,17,0,1,88,88.0,88,0,0,0
62950,5355,17,0.14463567733764648,2,158,79.0,79,0.14463567733764648,1092.3999037329843,0
55497,5355,17,0.3103916645050049,2,158,79.0,79,0.3103916645050049,509.034288185443,0
443,51137,17,0.06384658813476562,23,9793,425.7826086956522,1242,0.0029021176424893465,153383.29401923882,0
53,50060,17,0,1,69,69.0,69,0,0,0
443,31210,6,0.8346695899963379,9,6432,714.6666666666666,2958,0.10433369874954224,7706.043297957243,0
443,44919,6,0,1,66,66.0,66,0,0,0
443,6441,6,0,1,66,66.0,66,0,0,0
3702,3702,17,0.0006840229034423828,2,1674,837.0,845,0.0006840229034423828,2447286.474729871,0
443,50235,17,6.302140235900879,17,4963,291.94117647058823,694,0.39388376474380493,787.5102448098013,0
5050,5050,17,1.506838321685791,2,148,74.0,74,1.506838321685791,98.21889838481376,0
5050,5050,17,2.04289174079895,2,148,74.0,74,2.04289174079895,72.44632549256819,0
57414,5355,17,0,1,79,79.0,79,0,0,0
62277,5355,17,0.09488749504089355,2,158,79.0,79,0.09488749504089355,1665.129845949742,0
5228,29894,6,0,1,66,66.0,66,0,0,0
443,49430,6,0,1,66,66.0,66,0,0,0
443,42801,6,0.33761143684387207,4,291,72.75,93,0.11253714561462402,861.9376248636166,0
55687,5355,17,0.1032719612121582,2,158,79.0,79,0.1032719612121582,1529.9409263218163,0
0,0,2,0,1,60,60.0,60,0,0,0
12223,12223,17,10.005396604537964,3,1107,369.0,369,5.002698302268982,110.64029180991369,0
65240,1900,17,2.97076416015625,4,848,212.0,212,0.9902547200520834,285.4484416411563,0
443,44276,6,0.2673006057739258,2,186,93.0,126,0.2673006057739258,695.8457855397185,0
60729,5355,17,0.10886240005493164,2,158,79.0,79,0.10886240005493164,1451.3734762440813,0
5353,5353,17,0,1,84,84.0,84,0,0,0
55899,5355,17,0.10133171081542969,2,158,79.0,79,0.10133171081542969,1559.2354923108778,0
5353,5353,17,0.9214920997619629,2,168,84.0,84,0.9214920997619629,182.31301173759087,0
3702,3702,17,0.0010178089141845703,2,1674,837.0,845,0.0010178089141845703,1644709.5094869994,0
5050,5050,17,2.071998119354248,2,148,74.0,74,2.071998119354248,71.4286362605991,0
53400,5355,17,0.09807157516479492,2,158,79.0,79,0.09807157516479492,1611.068240053289,0
52038,5355,17,0.10867714881896973,2,158,79.0,79,0.10867714881896973,1453.8474897164483,0
57621,57621,17,0,1,86,86.0,86,0,0,0
52346,5355,17,0,1,66,66.0,66,0,0,0
59141,5355,17,0.13634705543518066,2,158,79.0,79,0.13634705543518066,1158.8075701063683,0
12223,12223,17,9.459850072860718,2,756,378.0,378,9.459850072860718,79.91669996640664,0
12223,12223,17,9.928823947906494,3,1131,377.0,377,4.964411973953247,113.91077190350151,0
52295,5355,17,0.8185544013977051,2,132,66.0,66,0.8185544013977051,161.25989888345384,0
53547,5355,17,0.10121297836303711,2,158,79.0,79,0.10121297836303711,1561.0646238793172,0
3702,3702,17,0.0014104843139648438,2,1674,837.0,845,0.0014104843139648438,1186826.3853955376,0
65517,5355,17,0.30931663513183594,2,132,66.0,66,0.30931663513183594,426.7471742790018,0
65129,5355,17,0.10025238990783691,2,158,79.0,79,0.10025238990783691,1576.0222788229894,0
56158,5355,17,0.09738445281982422,2,158,79.0,79,0.09738445281982422,1622.4355677422514,0
5050,5050,17,144.673246383667,66,18876,286.0,286,2.225742252056415,130.4733284960074,0
5353,5353,17,4.046530246734619,3,252,84.0,84,2.0232651233673096,62.275575526305154,0
12223,12223,17,5.057107925415039,2,754,377.0,377,5.057107925415039,149.0970750714439,0
5050,5050,17,1.9210913181304932,2,148,74.0,74,1.9210913181304932,77.03954445227828,0
5050,5050,17,1.832801342010498,2,148,74.0,74,1.832801342010498,80.75070473139814,0
3702,3702,17,0.0007660388946533203,2,1674,837.0,845,0.0007660388946533203,2185267.630252101,0
53169,5355,17,0.006270647048950195,2,132,66.0,66,0.006270647048950195,21050.45922208281,0
0,0,2,0,1,60,60.0,60,0,0,0
443,3418,6,0.32595324516296387,10,784,78.4,211,0.03621702724032932,2405.252936224122,0
443,56805,17,0,1,66,66.0,66,0,0,0
49430,5355,17,0.09560298919677734,2,158,79.0,79,0.09560298919677734,1652.6679900645406,0
3702,3702,17,0.0008299350738525391,2,1674,837.0,845,0.0008299350738525391,2017025.2502154554,0
12223,12223,17,10.032835006713867,3,1140,380.0,380,5.016417503356934,113.62690597793386,0
443,11077,6,0,1,66,66.0,66,0,0,0
58294,5355,17,0.11568522453308105,2,158,79.0,79,0.11568522453308105,1365.7751077348578,0
50299,5355,17,0.10357809066772461,2,158,79.0,79,0.10357809066772461,1525.4191207951421,0
3702,3702,17,0.0012562274932861328,2,1674,837.0,845,0.0012562274932861328,1332561.1873220725,0
5353,5353,17,0,1,103,103.0,103,0,0,0
5353,5353,17,8.49646258354187,8,656,82.0,82,1.21378036907741,77.20860223297036,0
137,137,17,5.441746950149536,12,1320,110.0,110,0.49470426819541236,242.56916245687006,0
5353,5353,17,3.9979565143585205,3,339,113.0,113,1.9989782571792603,84.79331848220295,0
3702,3702,17,0.003184080123901367,2,1674,837.0,845,0.003184080123901367,525740.5388244103,0
51057,5355,17,0.09704184532165527,2,158,79.0,79,0.09704184532165527,1628.1635976345317,0
57621,57621,17,0,1,86,86.0,86,0,0,0
443,6381,6,0,1,66,66.0,66,0,0,0
443,16861,6,0.02751922607421875,2,138,69.0,78,0.02751922607421875,5014.675907956751,0
5050,5050,17,6.639557361602783,2,572,286.0,286,6.639557361602783,86.15032130122597,0
56400,5355,17,0.12020039558410645,2,158,79.0,79,0.12020039558410645,1314.471547553639,0
59460,5355,17,0.10259747505187988,2,158,79.0,79,0.10259747505187988,1539.9989124498925,0
3702,3702,17,0.0007164478302001953,2,1674,837.0,845,0.0007164478302001953,2336527.4196339436,0
57804,5355,17,0.24220657348632812,2,158,79.0,79,0.24220657348632812,652.3357220480998,0
1900,1900,17,0.003036975860595703,4,1615,403.75,444,0.0010123252868652344,531779.0045533051,0
49755,5355,17,0.06594252586364746,2,158,79.0,79,0.06594252586364746,2396.0259018088605,0
443,59983,17,30.145623445510864,46,7653,166.3695652173913,1494,0.6699027432335748,253.86769704176234,0
49668,1900,17,10.021469831466675,7,1253,179.0,179,1.6702449719111125,125.03155934927555,0
5050,5050,17,2.030416965484619,2,148,74.0,74,2.030416965484619,72.89143191564862,0
5353,5353,17,0.9276473522186279,2,168,84.0,84,0.9276473522186279,181.1033035325322,0
3702,3702,17,0.001049041748046875,2,1674,837.0,845,0.001049041748046875,1595742.0218181817,0
53584,5355,17,0.09989047050476074,2,158,79.0,79,0.09989047050476074,1581.7324635833984,0
65417,5355,17,0.10875320434570312,2,158,79.0,79,0.10875320434570312,1452.8307552001122,0
1740,1740,17,0,1,60,60.0,60,0,0,0
1740,1741,17,0,1,60,60.0,60,0,0,0
1740,1742,17,0,1,60,60.0,60,0,0,0
1740,1743,17,0,1,60,60.0,60,0,0,0
0,0,2,9.722949504852295,3,180,60.0,60,4.8614747524261475,18.512900834275644,0
5353,5353,17,3.751833915710449,7,1825,260.7142857142857,425,0.6253056526184082,486.42878149749254,0
443,60121,17,1.3858604431152344,11,2376,216.0,694,0.13858604431152344,1714.4583437702142,0
443,6441,6,0,1,60,60.0,60,0,0,0
443,33186,6,0.33520054817199707,7,605,86.42857142857143,212,0.055866758028666176,1804.8896497912774,0
443,39189,6,0.9275033473968506,15,6338,422.53333333333336,1506,0.06625023909977504,6833.398518494146,0
58078,1900,17,0,1,167,167.0,167,0,0,0
443,64987,6,0.6644041538238525,10,5187,518.7,1506,0.07382268375820583,7806.995140152574,0
1900,1900,17,0.011399269104003906,4,1615,403.75,444,0.0037997563680013022,141675.75002091526,0
53937,5355,17,0.10303354263305664,2,158,79.0,79,0.10303354263305664,1533.481194203918,0
63734,5355,17,0.21183490753173828,2,158,79.0,79,0.21183490753173828,745.8638514350029,0
5353,5353,17,0,1,84,84.0,84,0,0,0
3702,3702,17,0.0009849071502685547,2,1674,837.0,845,0.0009849071502685547,1699652.6013071896,0
50173,5355,17,0.19469523429870605,2,128,64.0,64,0.19469523429870605,657.437766574293,0
49892,5355,17,0.19309329986572266,2,128,64.0,64,0.19309329986572266,662.8919806591496,0
47522,3702,17,0,1,1253,1253.0,1253,0,0,0
1900,1900,17,0.0019500255584716797,4,1615,403.75,444,0.0006500085194905599,828194.2731385255,0
443,1806,6,0,1,66,66.0,66,0,0,0
5353,5353,17,4.084035158157349,3,252,84.0,84,2.0420175790786743,61.703680365400764,0
137,137,17,1.3178796768188477,3,276,92.0,92,0.6589398384094238,209.42731332364133,0
0,0,2,0,1,60,60.0,60,0,0,0
54948,5355,17,0.09963345527648926,2,158,79.0,79,0.09963345527648926,1585.8127128236176,0
55984,5355,17,0.21120738983154297,2,158,79.0,79,0.21120738983154297,748.0798854908406,0
443,4972,6,1.0124766826629639,14,6260,447.14285714285717,4410,0.07788282174330491,6182.858437327437,0
3702,3702,17,0,1,829,829.0,829,0,0,0
443,2097,6,0.681365966796875,8,5079,634.875,4410,0.09733799525669642,7454.143951269763,0
443,44276,6,0.3309624195098877,2,186,93.0,126,0.3309624195098877,561.9973417992345,0
55004,1900,17,0,1,143,143.0,143,0,0,0
53816,5355,17,0.10110044479370117,2,158,79.0,79,0.10110044479370117,1562.8022242869877,0
52954,5355,17,0.0973207950592041,2,158,79.0,79,0.0973207950592041,1623.496806657635,0
5050,5050,17,1.9227049350738525,2,148,74.0,74,1.9227049350738525,76.97488954243268,0
3702,3702,17,0.0011792182922363281,2,1674,837.0,845,0.0011792182922363281,1419584.491710473,0
61048,5355,17,0,1,79,79.0,79,0,0,0
51419,1900,17,0.0044651031494140625,3,1503,501.0,546,0.0022325515747070312,336610.36480136693,0
50205,5355,17,0.0916597843170166,2,158,79.0,79,0.0916597843170166,1723.7657842782787,0
43029,3702,17,0,1,1253,1253.0,1253,0,0,0
37020,37020,17,36.13911581039429,6,996,166.0,166,7.227823162078858,27.56016514697163,0
0,0,2,9.717728853225708,2,120,60.0,60,9.717728853225708,12.348564341776951,0
5353,5353,17,7.809194803237915,7,2162,308.85714285714283,425,1.301532467206319,276.8531269195094,0
5050,5050,17,2.0548367500305176,2,148,74.0,74,2.0548367500305176,72.02518642797388,0
3702,3702,17,0.0007660388946533203,2,1674,837.0,845,0.0007660388946533203,2185267.630252101,0
3702,3702,17,0.0008141994476318359,2,1674,837.0,845,0.0008141994476318359,2056007.2901903368,0
58214,5355,17,0.1051790714263916,2,158,79.0,79,0.1051790714263916,1502.1999895727786,0
1900,1900,17,0.30599546432495117,2,828,414.0,414,0.30599546432495117,2705.922461388863,0
54162,5355,17,0.10205531120300293,2,158,79.0,79,0.10205531120300293,1548.1800813454472,0
5353,5353,17,8.000739812850952,7,2162,308.85714285714283,425,1.3334566354751587,270.22501050807216,0
443,3418,6,2.007617235183716,29,2077,71.62068965517241,212,0.07170061554227557,1034.559757507728,0
5050,5050,17,1.8557095527648926,2,148,74.0,74,1.8557095527648926,79.7538600690443,0
5353,5353,17,0,1,84,84.0,84,0,0,0
